"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8982591429723","70.9064732854946","70.731998603656","70.5680097298093","70.3551125855078","70.1867575892829","69.9755999177968","69.8989892002192","69.8013891019731","70.2464723806489","70.4298402798659","70.9204475695563","70.9010544577323","70.6766418876215","70.7960972353384","70.1632117367006","69.5445030401219","68.5466024399608","68.0518831031431","67.7675327536177","66.987502571123","66.0273717410221","65.4510624486336","64.7448679867633","64.0600908036669","63.5558870886484","62.9511524238272","62.4587884902953","61.9348188828119","","",
"Afghanistan","AFG","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.379997253418","76.4100036621094","76.7600021362305","76.3399963378906","76.6500015258789","77.0500030517578","77.4100036621094","77.75","78.1900024414063","78.7900009155273","79.6399993896484","78.7200012207031","78.3899993896484","78.9599990844727","78.0899963378906","77.6399993896484","76.379997253418","76.1600036621094","74.2200012207031","72.9000015258789","72.4100036621094","70.9499969482422","69.9899978637695","69.1800003051758","68.5999984741211","67.5599975585938","66.2200012207031","65.7699966430664","64.9599990844727","","",
"Africa Western and Central","AFW","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8719513842474","57.689495616341","57.4180328867877","57.0796628302079","56.7224177653319","56.2951015932658","55.8052890388435","55.264624652245","54.738487583823","54.2486654810543","53.4870755452252","52.7267430843938","52.0866738058905","51.4970785489121","50.5431249021004","49.6446938324841","48.6052757739478","47.3743199879704","46.1984727116378","44.9624818464297","43.8503065017758","42.3643247165877","41.0099761295279","39.4223339960394","37.8989783280092","37.231671027415","36.3923984307427","35.7518886093391","34.9825569342961","","",
"Angola","AGO","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.75","46.5699996948242","47.0999984741211","47.4599990844727","46.8199996948242","46.2400016784668","45.4700012207031","44.4199981689453","45.2400016784668","44.9300003051758","44.0999984741211","43.9900016784668","43.9799995422363","44.2299995422363","46.0800018310547","47.7799987792969","49.3800010681152","51.1399993896484","52.75","55.4700012207031","58.0099983215332","58.4500007629395","58.4599990844727","58.2000007629395","57.7999992370605","57.5200004577637","57.2000007629395","57.060001373291","56.7799987792969","","",
"Albania","ALB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1600036621094","65.0999984741211","64.5699996948242","63.9700012207031","63.2700004577637","64.8399963378906","65.4899978637695","65.0199966430664","64.75","63.9799995422363","63.2000007629395","62.189998626709","61.060001373291","60.3499984741211","59.6599998474121","58.5400009155273","57.7299995422363","56.8899993896484","57.2200012207031","53.0900001525879","54.3699989318848","57","53.1699981689453","49.8800010681152","47.6800003051758","45.2299995422363","42.3899993896484","42.2799987792969","41.6300010681152","","",
"Andorra","AND","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7633299498068","46.4166752438312","44.3638676260307","44.8019103138668","43.6443003714652","42.9511486451769","42.1296353346299","40.2041403909621","38.7094662242344","41.0516110419002","38.0542676134831","36.2034541583297","37.8220805460243","38.9673068006917","38.3214926325992","36.7429812903332","37.2889533972449","35.9783510488894","35.3418984166793","33.5578224338937","32.6582630058493","30.4857633839807","31.3212523026981","31.1129400974524","29.6096653900566","28.6505786559309","28.2427776899945","23.9898482340774","23.0389822291061","","",
"United Arab Emirates","ARE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0700000002980232","0.0700000002980232","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0599999986588955","0.0500000007450581","0.0500000007450581","0.0399999991059303","0.0399999991059303","0.0399999991059303","0.0299999993294477","0.0299999993294477","0.0299999993294477","0.0199999995529652","0.0199999995529652","0.0199999995529652","0.0199999995529652","0.0199999995529652","0.00999999977648258","0.00999999977648258","0.00999999977648258","0.00999999977648258","0.00999999977648258","0.00999999977648258","","",
"Argentina","ARG","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.140000000596046","0.319999992847443","0.300000011920929","0.239999994635582","0.370000004768372","0.219999998807907","0.259999990463257","0.230000004172325","0.239999994635582","0.239999994635582","0.300000011920929","0.469999998807907","0.980000019073486","0.970000028610229","0.730000019073486","0.490000009536743","0.419999986886978","0.349999994039536","0.400000005960464","0.379999995231628","0.28999999165535","0.28999999165535","0.230000004172325","0.159999996423721","0.0700000002980232","0.0299999993294477","0.0199999995529652","0.0599999986588955","0.0299999993294477","","",
